Hour,date,Topic,tweets,Male,MaleHate,FemaleHate
6.0,08-01-2021,0,17.0,12.0,1.0,0.0
22.0,08-01-2021,5,17.0,8.0,2.0,0.0
22.0,08-01-2021,4,26.0,14.0,2.0,0.0
22.0,08-01-2021,3,0.0,0.0,0.0,0.0
22.0,08-01-2021,2,36.0,19.0,3.0,1.0
22.0,08-01-2021,1,6.0,1.0,-1.0,0.0
0.0,08-01-2021,5,14.0,10.0,2.0,0.0
0.0,08-01-2021,4,22.0,14.0,2.0,0.0
0.0,08-01-2021,2,6.0,4.0,-1.0,0.0
0.0,08-01-2021,1,16.0,7.0,2.0,0.0
0.0,08-01-2021,0,59.0,35.0,6.0,1.0
11.0,08-01-2021,5,5.0,5.0,0.0,0.0
11.0,08-01-2021,4,5.0,1.0,0.0,0.0
11.0,08-01-2021,3,0.0,0.0,0.0,0.0
11.0,08-01-2021,2,6.0,5.0,0.0,0.0
11.0,08-01-2021,1,1.0,1.0,0.0,0.0
11.0,08-01-2021,0,15.0,8.0,2.0,0.0
3.0,08-01-2021,0,39.0,25.0,3.0,0.0
3.0,08-01-2021,1,5.0,5.0,0.0,0.0
3.0,08-01-2021,2,12.0,6.0,0.0,0.0
3.0,08-01-2021,4,17.0,12.0,1.0,0.0
3.0,08-01-2021,5,10.0,4.0,0.0,0.0
19.0,08-01-2021,5,18.0,12.0,3.0,0.0
19.0,08-01-2021,4,20.0,14.0,1.0,0.0
19.0,08-01-2021,3,0.0,0.0,-1.0,0.0
19.0,08-01-2021,2,27.0,15.0,3.0,0.0
13.0,08-01-2021,3,0.0,1.0,0.0,-1.0
13.0,08-01-2021,2,60.0,36.0,5.0,1.0
13.0,08-01-2021,1,5.0,5.0,0.0,0.0
13.0,08-01-2021,0,69.0,39.0,5.0,1.0
2.0,08-01-2021,0,56.0,33.0,4.0,1.0
2.0,08-01-2021,1,12.0,8.0,0.0,0.0
2.0,08-01-2021,2,12.0,6.0,0.0,0.0
2.0,08-01-2021,4,21.0,11.0,1.0,0.0
2.0,08-01-2021,5,18.0,8.0,2.0,0.0
6.0,08-01-2021,1,3.0,2.0,0.0,0.0
16.0,08-01-2021,0,77.0,45.0,7.0,1.0
7.0,08-01-2021,0,7.0,4.0,-1.0,0.0
7.0,08-01-2021,4,3.0,1.0,0.0,0.0
7.0,08-01-2021,5,2.0,0.0,0.0,0.0
12.0,08-01-2021,5,16.0,9.0,0.0,0.0
12.0,08-01-2021,4,16.0,11.0,2.0,0.0
12.0,08-01-2021,3,0.0,0.0,-1.0,0.0
12.0,08-01-2021,2,12.0,5.0,0.0,0.0
12.0,08-01-2021,1,6.0,2.0,0.0,0.0
12.0,08-01-2021,0,43.0,27.0,5.0,0.0
19.0,08-01-2021,0,55.0,34.0,4.0,1.0
19.0,08-01-2021,1,6.0,1.0,0.0,0.0
7.0,08-01-2021,1,1.0,-2.0,0.0,0.0
13.0,08-01-2021,4,29.0,16.0,3.0,0.0
16.0,08-01-2021,1,5.0,1.0,0.0,0.0
16.0,08-01-2021,3,0.0,0.0,0.0,0.0
17.0,08-01-2021,3,0.0,0.0,-1.0,0.0
17.0,08-01-2021,2,63.0,39.0,5.0,1.0
17.0,08-01-2021,1,6.0,1.0,1.0,0.0
17.0,08-01-2021,0,64.0,39.0,6.0,1.0
4.0,08-01-2021,0,33.0,19.0,3.0,0.0
4.0,08-01-2021,1,5.0,5.0,1.0,0.0
4.0,08-01-2021,2,9.0,3.0,1.0,0.0
4.0,08-01-2021,3,0.0,0.0,0.0,0.0
4.0,08-01-2021,4,14.0,7.0,0.0,0.0
4.0,08-01-2021,5,9.0,4.0,0.0,0.0
8.0,08-01-2021,5,1.0,2.0,1.0,-1.0
8.0,08-01-2021,4,2.0,3.0,0.0,-1.0
8.0,08-01-2021,2,3.0,3.0,0.0,0.0
8.0,08-01-2021,1,0.0,0.0,0.0,0.0
8.0,08-01-2021,0,6.0,3.0,0.0,0.0
5.0,08-01-2021,0,21.0,11.0,2.0,0.0
5.0,08-01-2021,1,3.0,2.0,0.0,0.0
5.0,08-01-2021,2,3.0,0.0,0.0,0.0
5.0,08-01-2021,3,0.0,0.0,0.0,0.0
5.0,08-01-2021,4,9.0,4.0,0.0,0.0
5.0,08-01-2021,5,5.0,3.0,1.0,0.0
17.0,08-01-2021,4,24.0,14.0,1.0,0.0
17.0,08-01-2021,5,20.0,10.0,0.0,0.0
20.0,08-01-2021,5,25.0,15.0,2.0,0.0
20.0,08-01-2021,4,21.0,11.0,0.0,0.0
16.0,08-01-2021,4,34.0,21.0,2.0,0.0
16.0,08-01-2021,5,17.0,12.0,1.0,0.0
21.0,08-01-2021,0,53.0,30.0,5.0,1.0
21.0,08-01-2021,1,5.0,3.0,0.0,0.0
21.0,08-01-2021,2,24.0,12.0,3.0,0.0
21.0,08-01-2021,3,0.0,0.0,0.0,0.0
21.0,08-01-2021,4,23.0,13.0,2.0,0.0
21.0,08-01-2021,5,16.0,11.0,0.0,0.0
10.0,08-01-2021,5,1.0,1.0,0.0,0.0
10.0,08-01-2021,4,4.0,4.0,0.0,0.0
16.0,08-01-2021,2,102.0,59.0,11.0,2.0
10.0,08-01-2021,1,0.0,0.0,0.0,0.0
9.0,08-01-2021,5,2.0,1.0,0.0,0.0
9.0,08-01-2021,4,3.0,0.0,1.0,0.0
9.0,08-01-2021,3,0.0,2.0,0.0,-1.0
9.0,08-01-2021,2,6.0,1.0,0.0,0.0
9.0,08-01-2021,1,0.0,0.0,1.0,0.0
9.0,08-01-2021,0,8.0,4.0,0.0,0.0
20.0,08-01-2021,0,58.0,35.0,4.0,1.0
20.0,08-01-2021,1,5.0,5.0,0.0,0.0
20.0,08-01-2021,2,27.0,14.0,1.0,0.0
20.0,08-01-2021,3,0.0,0.0,0.0,0.0
10.0,08-01-2021,0,7.0,4.0,0.0,0.0
13.0,08-01-2021,5,21.0,13.0,3.0,0.0
22.0,08-01-2021,0,61.0,38.0,5.0,1.0
18.0,08-01-2021,1,5.0,4.0,0.0,0.0
23.0,08-01-2021,5,24.0,14.0,2.0,0.0
23.0,08-01-2021,4,24.0,13.0,2.0,0.0
23.0,08-01-2021,3,0.0,0.0,0.0,0.0
23.0,08-01-2021,2,45.0,27.0,5.0,1.0
23.0,08-01-2021,0,63.0,39.0,6.0,1.0
14.0,08-01-2021,5,15.0,9.0,2.0,0.0
14.0,08-01-2021,4,31.0,17.0,1.0,0.0
14.0,08-01-2021,3,0.0,2.0,0.0,-1.0
15.0,08-01-2021,1,5.0,5.0,0.0,0.0
15.0,08-01-2021,2,66.0,38.0,7.0,1.0
15.0,08-01-2021,5,17.0,8.0,0.0,0.0
18.0,08-01-2021,5,22.0,11.0,0.0,0.0
18.0,08-01-2021,4,17.0,8.0,0.0,0.0
18.0,08-01-2021,3,0.0,-2.0,0.0,0.0
18.0,08-01-2021,2,57.0,36.0,5.0,1.0
15.0,08-01-2021,3,0.0,0.0,0.0,0.0
18.0,08-01-2021,0,56.0,34.0,4.0,1.0
14.0,08-01-2021,0,68.0,38.0,5.0,1.0
14.0,08-01-2021,1,4.0,4.0,0.0,0.0
14.0,08-01-2021,2,69.0,41.0,6.0,1.0
15.0,08-01-2021,4,32.0,19.0,4.0,0.0
15.0,08-01-2021,0,70.0,42.0,6.0,1.0
1.0,08-01-2021,0,56.0,31.0,5.0,1.0
23.0,08-01-2021,1,6.0,5.0,0.0,0.0
1.0,08-01-2021,2,9.0,7.0,0.0,0.0
1.0,08-01-2021,4,22.0,13.0,3.0,0.0
1.0,08-01-2021,5,12.0,6.0,0.0,0.0
1.0,08-01-2021,1,15.0,8.0,0.0,0.0
6.0,08-01-2021,4,7.0,5.0,1.0,0.0
6.0,08-01-2021,5,3.0,0.0,1.0,0.0
10.0,08-02-2021,0,20.0,11.0,2.0,0.0
1.0,08-02-2021,0,72.0,43.0,7.0,1.0
1.0,08-02-2021,1,4.0,4.0,0.0,0.0
13.0,08-02-2021,4,33.0,20.0,4.0,0.0
1.0,08-02-2021,3,0.0,1.0,0.0,-1.0
1.0,08-02-2021,4,32.0,18.0,4.0,0.0
1.0,08-02-2021,5,23.0,11.0,0.0,0.0
3.0,08-02-2021,4,22.0,14.0,1.0,0.0
3.0,08-02-2021,2,33.0,20.0,2.0,0.0
3.0,08-02-2021,1,5.0,2.0,0.0,0.0
3.0,08-02-2021,0,51.0,31.0,6.0,1.0
9.0,08-02-2021,5,3.0,1.0,0.0,0.0
3.0,08-02-2021,5,16.0,9.0,0.0,0.0
10.0,08-02-2021,1,2.0,1.0,0.0,0.0
10.0,08-02-2021,3,0.0,0.0,0.0,0.0
10.0,08-02-2021,4,7.0,4.0,0.0,0.0
21.0,08-02-2021,0,145.0,87.0,15.0,3.0
16.0,08-02-2021,5,21.0,13.0,2.0,0.0
16.0,08-02-2021,4,22.0,12.0,2.0,0.0
17.0,08-02-2021,5,15.0,9.0,0.0,0.0
16.0,08-02-2021,3,0.0,0.0,0.0,0.0
16.0,08-02-2021,2,24.0,15.0,3.0,0.0
10.0,08-02-2021,2,33.0,20.0,2.0,0.0
16.0,08-02-2021,1,12.0,6.0,0.0,0.0
21.0,08-02-2021,1,7.0,6.0,0.0,0.0
21.0,08-02-2021,2,717.0,430.0,74.0,17.0
21.0,08-02-2021,3,0.0,0.0,0.0,0.0
21.0,08-02-2021,4,25.0,13.0,3.0,0.0
21.0,08-02-2021,5,28.0,14.0,2.0,0.0
10.0,08-02-2021,5,5.0,5.0,0.0,0.0
16.0,08-02-2021,0,63.0,39.0,7.0,1.0
17.0,08-02-2021,4,26.0,17.0,2.0,0.0
13.0,08-02-2021,2,33.0,18.0,4.0,0.0
9.0,08-02-2021,2,6.0,1.0,-1.0,0.0
4.0,08-02-2021,0,35.0,19.0,3.0,0.0
4.0,08-02-2021,1,1.0,1.0,0.0,0.0
4.0,08-02-2021,2,39.0,22.0,4.0,1.0
4.0,08-02-2021,4,15.0,11.0,2.0,0.0
4.0,08-02-2021,5,10.0,5.0,0.0,0.0
8.0,08-02-2021,5,0.0,0.0,0.0,0.0
8.0,08-02-2021,4,2.0,1.0,0.0,0.0
8.0,08-02-2021,0,4.0,3.0,0.0,0.0
6.0,08-02-2021,5,2.0,2.0,0.0,0.0
6.0,08-02-2021,4,4.0,1.0,0.0,0.0
6.0,08-02-2021,2,3.0,0.0,0.0,0.0
6.0,08-02-2021,1,1.0,1.0,0.0,0.0
6.0,08-02-2021,0,9.0,4.0,0.0,0.0
5.0,08-02-2021,0,20.0,10.0,0.0,0.0
5.0,08-02-2021,1,1.0,-2.0,0.0,0.0
5.0,08-02-2021,2,12.0,6.0,0.0,0.0
5.0,08-02-2021,3,0.0,0.0,0.0,0.0
5.0,08-02-2021,4,8.0,2.0,0.0,0.0
5.0,08-02-2021,5,6.0,5.0,0.0,0.0
23.0,08-02-2021,5,32.0,21.0,4.0,0.0
23.0,08-02-2021,4,23.0,13.0,1.0,0.0
23.0,08-02-2021,2,306.0,181.0,30.0,7.0
23.0,08-02-2021,1,11.0,6.0,0.0,0.0
9.0,08-02-2021,1,1.0,1.0,-1.0,0.0
9.0,08-02-2021,0,9.0,6.0,0.0,0.0
11.0,08-02-2021,0,31.0,18.0,4.0,0.0
17.0,08-02-2021,3,0.0,0.0,-1.0,0.0
17.0,08-02-2021,2,42.0,25.0,4.0,1.0
15.0,08-02-2021,0,89.0,54.0,8.0,2.0
15.0,08-02-2021,1,18.0,9.0,2.0,0.0
15.0,08-02-2021,2,39.0,25.0,3.0,0.0
15.0,08-02-2021,3,0.0,-2.0,0.0,0.0
9.0,08-02-2021,4,3.0,2.0,-1.0,0.0
15.0,08-02-2021,4,34.0,22.0,4.0,0.0
20.0,08-02-2021,0,83.0,50.0,7.0,1.0
17.0,08-02-2021,1,14.0,6.0,0.0,0.0
17.0,08-02-2021,0,68.0,39.0,6.0,1.0
20.0,08-02-2021,1,6.0,1.0,-1.0,0.0
20.0,08-02-2021,2,177.0,104.0,16.0,4.0
20.0,08-02-2021,3,0.0,0.0,0.0,0.0
20.0,08-02-2021,4,27.0,18.0,2.0,0.0
20.0,08-02-2021,5,24.0,16.0,1.0,0.0
23.0,08-02-2021,0,103.0,63.0,10.0,2.0
15.0,08-02-2021,5,22.0,14.0,3.0,0.0
11.0,08-02-2021,1,3.0,1.0,0.0,0.0
1.0,08-02-2021,2,45.0,27.0,5.0,1.0
11.0,08-02-2021,4,7.0,5.0,0.0,0.0
12.0,08-02-2021,1,7.0,3.0,0.0,0.0
12.0,08-02-2021,0,61.0,37.0,6.0,1.0
18.0,08-02-2021,2,33.0,20.0,4.0,0.0
18.0,08-02-2021,1,16.0,10.0,0.0,0.0
18.0,08-02-2021,0,81.0,47.0,8.0,2.0
19.0,08-02-2021,0,89.0,52.0,8.0,2.0
19.0,08-02-2021,1,12.0,6.0,1.0,0.0
11.0,08-02-2021,2,30.0,16.0,2.0,0.0
19.0,08-02-2021,4,38.0,20.0,3.0,1.0
19.0,08-02-2021,5,27.0,18.0,3.0,0.0
22.0,08-02-2021,5,24.0,14.0,3.0,0.0
22.0,08-02-2021,4,23.0,13.0,1.0,0.0
22.0,08-02-2021,2,501.0,302.0,51.0,11.0
22.0,08-02-2021,1,13.0,6.0,2.0,0.0
22.0,08-02-2021,0,119.0,69.0,12.0,3.0
12.0,08-02-2021,2,33.0,20.0,4.0,0.0
12.0,08-02-2021,3,0.0,0.0,0.0,0.0
12.0,08-02-2021,4,24.0,13.0,2.0,0.0
12.0,08-02-2021,5,21.0,14.0,2.0,0.0
13.0,08-02-2021,1,6.0,5.0,0.0,0.0
13.0,08-02-2021,0,77.0,46.0,8.0,1.0
13.0,08-02-2021,5,27.0,15.0,1.0,0.0
2.0,08-02-2021,0,56.0,34.0,6.0,1.0
2.0,08-02-2021,1,6.0,3.0,0.0,0.0
2.0,08-02-2021,2,36.0,20.0,4.0,0.0
2.0,08-02-2021,3,0.0,2.0,0.0,-1.0
14.0,08-02-2021,0,69.0,43.0,7.0,1.0
2.0,08-02-2021,4,23.0,14.0,3.0,0.0
18.0,08-02-2021,5,23.0,11.0,2.0,0.0
18.0,08-02-2021,4,31.0,20.0,3.0,0.0
18.0,08-02-2021,3,0.0,0.0,0.0,0.0
7.0,08-02-2021,0,4.0,4.0,0.0,0.0
7.0,08-02-2021,1,1.0,2.0,0.0,-1.0
7.0,08-02-2021,4,1.0,1.0,0.0,0.0
7.0,08-02-2021,5,1.0,0.0,-1.0,0.0
2.0,08-02-2021,5,15.0,9.0,0.0,0.0
14.0,08-02-2021,1,6.0,2.0,0.0,0.0
19.0,08-02-2021,2,30.0,16.0,2.0,0.0
14.0,08-02-2021,3,0.0,0.0,0.0,0.0
0.0,08-02-2021,2,51.0,32.0,4.0,1.0
0.0,08-02-2021,4,26.0,17.0,3.0,0.0
11.0,08-02-2021,5,16.0,10.0,2.0,0.0
0.0,08-02-2021,1,9.0,4.0,0.0,0.0
0.0,08-02-2021,0,68.0,42.0,7.0,1.0
14.0,08-02-2021,2,27.0,15.0,1.0,0.0
0.0,08-02-2021,5,21.0,11.0,2.0,0.0
14.0,08-02-2021,4,30.0,19.0,4.0,0.0
14.0,08-02-2021,5,24.0,15.0,3.0,0.0
2.0,08-03-2021,1,14.0,7.0,0.0,0.0
16.0,08-03-2021,4,25.0,16.0,2.0,0.0
2.0,08-03-2021,2,231.0,137.0,23.0,5.0
1.0,08-03-2021,3,0.0,0.0,0.0,0.0
1.0,08-03-2021,4,32.0,18.0,4.0,0.0
1.0,08-03-2021,5,29.0,15.0,1.0,0.0
2.0,08-03-2021,0,98.0,57.0,8.0,2.0
2.0,08-03-2021,3,0.0,1.0,0.0,-1.0
18.0,08-03-2021,1,3.0,2.0,0.0,0.0
2.0,08-03-2021,5,23.0,13.0,2.0,0.0
4.0,08-03-2021,0,48.0,30.0,6.0,1.0
18.0,08-03-2021,0,83.0,50.0,9.0,1.0
1.0,08-03-2021,2,297.0,180.0,31.0,7.0
1.0,08-03-2021,1,18.0,11.0,0.0,0.0
1.0,08-03-2021,0,119.0,72.0,13.0,2.0
11.0,08-03-2021,0,51.0,32.0,6.0,1.0
11.0,08-03-2021,1,3.0,-1.0,0.0,0.0
15.0,08-03-2021,5,25.0,13.0,3.0,0.0
20.0,08-03-2021,5,25.0,16.0,1.0,0.0
20.0,08-03-2021,4,28.0,14.0,2.0,0.0
20.0,08-03-2021,3,0.0,0.0,0.0,0.0
20.0,08-03-2021,2,276.0,164.0,27.0,6.0
2.0,08-03-2021,4,28.0,15.0,1.0,0.0
4.0,08-03-2021,1,5.0,2.0,0.0,0.0
4.0,08-03-2021,5,12.0,9.0,0.0,0.0
4.0,08-03-2021,4,15.0,11.0,1.0,0.0
5.0,08-03-2021,2,48.0,30.0,5.0,1.0
5.0,08-03-2021,1,2.0,2.0,0.0,0.0
5.0,08-03-2021,0,26.0,14.0,3.0,0.0
14.0,08-03-2021,1,6.0,5.0,0.0,0.0
14.0,08-03-2021,2,420.0,254.0,44.0,9.0
13.0,08-03-2021,0,146.0,89.0,16.0,3.0
13.0,08-03-2021,1,6.0,3.0,0.0,0.0
13.0,08-03-2021,2,528.0,315.0,53.0,12.0
13.0,08-03-2021,3,0.0,0.0,0.0,0.0
13.0,08-03-2021,4,40.0,22.0,2.0,1.0
13.0,08-03-2021,5,32.0,20.0,3.0,0.0
18.0,08-03-2021,5,25.0,17.0,2.0,0.0
18.0,08-03-2021,4,22.0,11.0,0.0,0.0
4.0,08-03-2021,2,105.0,63.0,10.0,2.0
18.0,08-03-2021,3,0.0,0.0,0.0,0.0
23.0,08-03-2021,3,0.0,0.0,0.0,0.0
23.0,08-03-2021,2,177.0,108.0,19.0,4.0
23.0,08-03-2021,1,10.0,6.0,1.0,0.0
23.0,08-03-2021,0,93.0,57.0,9.0,2.0
14.0,08-03-2021,3,0.0,0.0,0.0,0.0
14.0,08-03-2021,4,22.0,12.0,1.0,0.0
14.0,08-03-2021,5,36.0,21.0,2.0,0.0
8.0,08-03-2021,0,8.0,2.0,0.0,0.0
8.0,08-03-2021,1,2.0,2.0,0.0,0.0
8.0,08-03-2021,2,24.0,12.0,2.0,0.0
8.0,08-03-2021,4,1.0,1.0,0.0,0.0
8.0,08-03-2021,5,2.0,0.0,0.0,0.0
20.0,08-03-2021,1,6.0,5.0,0.0,0.0
18.0,08-03-2021,2,258.0,153.0,26.0,6.0
20.0,08-03-2021,0,97.0,56.0,8.0,2.0
12.0,08-03-2021,3,0.0,0.0,-1.0,0.0
11.0,08-03-2021,4,14.0,10.0,2.0,0.0
19.0,08-03-2021,2,282.0,169.0,29.0,6.0
19.0,08-03-2021,3,0.0,-2.0,0.0,0.0
19.0,08-03-2021,4,28.0,15.0,1.0,0.0
19.0,08-03-2021,5,19.0,13.0,1.0,0.0
22.0,08-03-2021,5,42.0,26.0,4.0,0.0
22.0,08-03-2021,4,31.0,18.0,3.0,0.0
22.0,08-03-2021,3,0.0,0.0,0.0,0.0
22.0,08-03-2021,2,144.0,84.0,13.0,3.0
22.0,08-03-2021,1,6.0,4.0,0.0,0.0
22.0,08-03-2021,0,101.0,59.0,9.0,2.0
10.0,08-03-2021,0,21.0,14.0,3.0,0.0
10.0,08-03-2021,1,3.0,-1.0,0.0,0.0
10.0,08-03-2021,2,36.0,23.0,4.0,0.0
10.0,08-03-2021,4,5.0,1.0,0.0,0.0
0.0,08-03-2021,0,101.0,58.0,9.0,2.0
16.0,08-03-2021,0,102.0,60.0,10.0,2.0
16.0,08-03-2021,1,5.0,3.0,1.0,0.0
16.0,08-03-2021,2,327.0,196.0,32.0,7.0
5.0,08-03-2021,4,9.0,5.0,0.0,0.0
0.0,08-03-2021,5,30.0,19.0,4.0,0.0
0.0,08-03-2021,4,27.0,14.0,2.0,0.0
0.0,08-03-2021,2,252.0,153.0,27.0,5.0
0.0,08-03-2021,1,11.0,8.0,2.0,0.0
10.0,08-03-2021,5,7.0,2.0,0.0,0.0
16.0,08-03-2021,5,31.0,18.0,2.0,0.0
17.0,08-03-2021,5,22.0,15.0,2.0,0.0
17.0,08-03-2021,4,27.0,16.0,2.0,0.0
17.0,08-03-2021,2,330.0,197.0,34.0,7.0
17.0,08-03-2021,1,4.0,4.0,0.0,0.0
12.0,08-03-2021,5,26.0,17.0,1.0,0.0
12.0,08-03-2021,4,43.0,23.0,4.0,1.0
16.0,08-03-2021,3,0.0,0.0,0.0,0.0
12.0,08-03-2021,2,129.0,76.0,12.0,3.0
12.0,08-03-2021,1,6.0,2.0,0.0,0.0
12.0,08-03-2021,0,100.0,60.0,9.0,2.0
15.0,08-03-2021,4,40.0,26.0,4.0,0.0
15.0,08-03-2021,3,0.0,0.0,0.0,0.0
15.0,08-03-2021,2,294.0,176.0,29.0,7.0
15.0,08-03-2021,1,7.0,5.0,0.0,0.0
15.0,08-03-2021,0,116.0,67.0,12.0,2.0
11.0,08-03-2021,5,20.0,14.0,2.0,0.0
11.0,08-03-2021,2,111.0,67.0,12.0,2.0
3.0,08-03-2021,0,70.0,44.0,8.0,1.0
3.0,08-03-2021,2,120.0,73.0,13.0,2.0
3.0,08-03-2021,4,20.0,13.0,1.0,0.0
3.0,08-03-2021,5,24.0,14.0,2.0,0.0
23.0,08-03-2021,4,26.0,17.0,3.0,0.0
14.0,08-03-2021,0,115.0,68.0,10.0,2.0
19.0,08-03-2021,0,89.0,52.0,9.0,2.0
19.0,08-03-2021,1,2.0,2.0,0.0,0.0
9.0,08-03-2021,0,13.0,6.0,1.0,0.0
9.0,08-03-2021,2,21.0,12.0,2.0,0.0
9.0,08-03-2021,4,4.0,4.0,0.0,0.0
9.0,08-03-2021,5,5.0,5.0,1.0,0.0
17.0,08-03-2021,0,96.0,59.0,11.0,2.0
3.0,08-03-2021,1,9.0,6.0,1.0,0.0
5.0,08-03-2021,5,7.0,2.0,0.0,0.0
23.0,08-03-2021,5,32.0,19.0,3.0,0.0
7.0,08-03-2021,0,7.0,2.0,1.0,0.0
21.0,08-03-2021,4,31.0,18.0,4.0,0.0
21.0,08-03-2021,5,37.0,20.0,4.0,1.0
21.0,08-03-2021,0,104.0,60.0,11.0,2.0
7.0,08-03-2021,5,2.0,0.0,-1.0,0.0
21.0,08-03-2021,2,216.0,130.0,23.0,5.0
7.0,08-03-2021,2,12.0,7.0,1.0,0.0
7.0,08-03-2021,1,1.0,0.0,0.0,0.0
7.0,08-03-2021,4,2.0,2.0,1.0,0.0
6.0,08-03-2021,5,5.0,5.0,1.0,0.0
6.0,08-03-2021,4,4.0,4.0,0.0,0.0
6.0,08-03-2021,2,24.0,16.0,1.0,0.0
6.0,08-03-2021,1,1.0,1.0,-1.0,0.0
6.0,08-03-2021,0,15.0,10.0,0.0,0.0
21.0,08-03-2021,1,7.0,3.0,1.0,0.0
18.0,08-04-2021,2,60.0,35.0,5.0,1.0
18.0,08-04-2021,0,100.0,59.0,9.0,2.0
16.0,08-04-2021,5,37.0,21.0,3.0,0.0
18.0,08-04-2021,4,43.0,23.0,2.0,1.0
18.0,08-04-2021,5,31.0,16.0,1.0,0.0
12.0,08-04-2021,0,97.0,59.0,10.0,2.0
20.0,08-04-2021,5,29.0,15.0,2.0,0.0
20.0,08-04-2021,4,42.0,23.0,4.0,1.0
20.0,08-04-2021,3,0.0,0.0,0.0,0.0
18.0,08-04-2021,1,10.0,5.0,0.0,0.0
20.0,08-04-2021,0,94.0,55.0,9.0,2.0
20.0,08-04-2021,1,11.0,4.0,0.0,0.0
16.0,08-04-2021,4,50.0,29.0,5.0,1.0
9.0,08-04-2021,0,15.0,10.0,0.0,0.0
9.0,08-04-2021,1,2.0,2.0,0.0,0.0
9.0,08-04-2021,4,4.0,4.0,1.0,0.0
9.0,08-04-2021,5,5.0,3.0,0.0,0.0
17.0,08-04-2021,0,116.0,69.0,11.0,2.0
17.0,08-04-2021,1,15.0,7.0,2.0,0.0
17.0,08-04-2021,2,51.0,29.0,5.0,1.0
17.0,08-04-2021,3,0.0,1.0,0.0,-1.0
20.0,08-04-2021,2,21.0,13.0,2.0,0.0
16.0,08-04-2021,3,0.0,0.0,0.0,0.0
14.0,08-04-2021,1,11.0,8.0,1.0,0.0
16.0,08-04-2021,1,24.0,16.0,1.0,0.0
8.0,08-04-2021,2,33.0,17.0,3.0,0.0
8.0,08-04-2021,4,2.0,3.0,0.0,-1.0
8.0,08-04-2021,5,3.0,0.0,0.0,0.0
15.0,08-04-2021,5,27.0,18.0,4.0,0.0
15.0,08-04-2021,4,53.0,32.0,6.0,1.0
15.0,08-04-2021,3,0.0,2.0,0.0,-1.0
15.0,08-04-2021,2,96.0,58.0,8.0,2.0
15.0,08-04-2021,1,19.0,13.0,2.0,0.0
15.0,08-04-2021,0,124.0,74.0,13.0,3.0
1.0,08-04-2021,0,110.0,65.0,10.0,2.0
1.0,08-04-2021,1,25.0,17.0,1.0,0.0
1.0,08-04-2021,2,216.0,131.0,21.0,5.0
1.0,08-04-2021,3,0.0,2.0,0.0,-1.0
1.0,08-04-2021,4,27.0,14.0,2.0,0.0
1.0,08-04-2021,5,29.0,18.0,2.0,0.0
3.0,08-04-2021,5,34.0,18.0,4.0,0.0
4.0,08-04-2021,5,29.0,17.0,2.0,0.0
4.0,08-04-2021,4,46.0,27.0,4.0,1.0
4.0,08-04-2021,2,147.0,90.0,16.0,3.0
4.0,08-04-2021,1,9.0,6.0,0.0,0.0
4.0,08-04-2021,0,111.0,68.0,10.0,2.0
14.0,08-04-2021,5,30.0,16.0,3.0,0.0
14.0,08-04-2021,4,61.0,37.0,5.0,1.0
14.0,08-04-2021,2,69.0,40.0,5.0,1.0
17.0,08-04-2021,4,52.0,33.0,4.0,1.0
14.0,08-04-2021,0,125.0,75.0,13.0,3.0
16.0,08-04-2021,0,134.0,80.0,12.0,3.0
16.0,08-04-2021,2,81.0,49.0,7.0,1.0
17.0,08-04-2021,5,30.0,18.0,3.0,0.0
11.0,08-04-2021,4,26.0,16.0,3.0,0.0
3.0,08-04-2021,3,0.0,0.0,0.0,0.0
13.0,08-04-2021,2,93.0,53.0,8.0,2.0
13.0,08-04-2021,1,19.0,9.0,2.0,0.0
13.0,08-04-2021,0,113.0,69.0,10.0,2.0
2.0,08-04-2021,0,197.0,117.0,18.0,4.0
2.0,08-04-2021,1,18.0,12.0,3.0,0.0
2.0,08-04-2021,2,165.0,98.0,16.0,4.0
2.0,08-04-2021,3,0.0,0.0,0.0,0.0
2.0,08-04-2021,4,94.0,54.0,9.0,2.0
2.0,08-04-2021,5,40.0,23.0,3.0,1.0
22.0,08-04-2021,0,96.0,56.0,8.0,2.0
22.0,08-04-2021,1,5.0,5.0,-1.0,0.0
13.0,08-04-2021,4,36.0,23.0,2.0,0.0
22.0,08-04-2021,2,18.0,10.0,0.0,0.0
22.0,08-04-2021,4,49.0,27.0,3.0,1.0
22.0,08-04-2021,5,26.0,16.0,1.0,0.0
7.0,08-04-2021,5,5.0,3.0,-1.0,0.0
7.0,08-04-2021,4,4.0,4.0,0.0,0.0
7.0,08-04-2021,2,27.0,14.0,1.0,0.0
7.0,08-04-2021,1,2.0,2.0,0.0,0.0
7.0,08-04-2021,0,15.0,9.0,0.0,0.0
12.0,08-04-2021,5,35.0,21.0,3.0,0.0
12.0,08-04-2021,4,27.0,14.0,3.0,0.0
12.0,08-04-2021,2,102.0,60.0,9.0,2.0
12.0,08-04-2021,1,21.0,12.0,2.0,0.0
22.0,08-04-2021,3,0.0,1.0,0.0,-1.0
3.0,08-04-2021,4,59.0,37.0,7.0,1.0
13.0,08-04-2021,5,42.0,24.0,4.0,1.0
11.0,08-04-2021,1,16.0,8.0,2.0,0.0
3.0,08-04-2021,2,189.0,111.0,19.0,4.0
3.0,08-04-2021,1,14.0,10.0,0.0,0.0
3.0,08-04-2021,0,144.0,86.0,15.0,3.0
